elapsed_seconds,rtt_ms,one_way_latency_ms,average_ms,jitter_ms,p99_ms
12.4053,5.20396,2.60198,2.69962,0.78297,4.67873
12.454,3.8476,1.9238,2.68022,0.782552,4.67873
12.5049,4.65822,2.32911,2.67166,0.774845,4.67873
12.555,4.77958,2.38979,2.66495,0.76677,4.67873
12.6059,5.70226,2.85113,2.66928,0.758321,4.67873
12.6558,5.51653,2.75826,2.6713,0.749771,4.67873
12.7044,4.2417,2.12085,2.65907,0.74582,4.67873
12.7552,5.04041,2.5202,2.65605,0.737947,4.67873
12.8049,4.73666,2.36833,2.64993,0.731234,4.67873
12.8555,5.38278,2.69139,2.65079,0.723601,4.67873
12.9055,5.41782,2.70891,2.65198,0.716227,4.67873
12.9547,4.44174,2.22087,2.64335,0.711592,4.67873
13.004,3.82423,1.91212,2.62902,0.711838,4.67873
13.0542,3.97825,1.98913,2.61671,0.710417,4.67873
13.105,4.83012,2.41506,2.61291,0.704217,4.67873
13.1545,4.30202,2.15101,2.60435,0.70044,4.67873
13.203,2.80881,1.4044,2.58253,0.71232,4.67873
13.2537,3.50857,1.75428,2.56774,0.714402,4.67873
13.3061,5.99527,2.99764,2.57529,0.710353,4.67873
13.3566,6.33764,3.16882,2.58552,0.708428,4.67873
13.4049,4.73452,2.36726,2.58182,0.702964,4.67873
13.4551,4.85706,2.42853,2.57927,0.697357,4.67873
13.5043,4.20356,2.10178,2.57144,0.69427,4.67873
13.5569,6.67214,3.33607,2.58377,0.695352,4.67873
13.6044,4.14109,2.07055,2.57562,0.692788,4.67873
13.6545,4.31895,2.15948,2.56912,0.689289,4.67873
13.7047,4.48608,2.24304,2.56411,0.685142,4.67873
13.7553,5.05948,2.52974,2.56358,0.679945,4.67873
13.8053,4.72975,2.36487,2.56062,0.675282,4.67873
13.8559,5.76115,2.88057,2.56532,0.671404,4.67873
13.9047,4.5526,2.2763,2.56114,0.667415,4.67873
13.9552,4.94361,2.4718,2.55986,0.662715,4.67873
14.005,4.79627,2.39813,2.55758,0.658308,4.67873
14.0549,4.69995,2.34997,2.5547,0.654172,4.67873
14.1057,5.56397,2.78199,2.55781,0.650212,4.67873
14.1542,3.99208,1.99604,2.55022,0.649053,4.67873
14.2045,4.36068,2.18034,2.54529,0.646106,4.67873
