elapsed_seconds,rtt_ms,one_way_latency_ms,average_ms,jitter_ms,p99_ms
22.9537,3.55148,1.77574,1.2773,0.375937,2.19703
23.0025,2.37966,1.18983,1.27708,0.375484,2.19703
23.0519,1.80244,0.901222,1.27612,0.375484,2.19703
23.1019,1.78456,0.892282,1.27515,0.375504,2.19703
23.1526,2.32911,1.16456,1.27487,0.37507,2.19703
23.2037,3.48639,1.7432,1.27605,0.375333,2.19703
23.2532,3.09873,1.54936,1.27674,0.37511,2.19703
23.3026,2.43163,1.21582,1.27659,0.374652,2.19703
23.3519,1.78409,0.892043,1.27563,0.374676,2.19703
23.402,1.83344,0.916719,1.27473,0.374637,2.19023
23.4526,2.52986,1.26493,1.27471,0.374171,2.19023
23.5032,3.01719,1.50859,1.27529,0.373887,2.19023
23.5531,2.90942,1.45471,1.27573,0.373531,2.19023
23.6025,2.31075,1.15538,1.27543,0.373117,2.19023
23.6521,1.89495,0.947475,1.27463,0.373012,2.19023
23.702,1.77455,0.887275,1.27367,0.373046,2.19023
23.754,3.80468,1.90234,1.27522,0.373883,2.19023
23.8038,3.67284,1.83642,1.27659,0.374453,2.19023
23.8525,2.43258,1.21629,1.27644,0.374008,2.19023
23.9022,2.04182,1.02091,1.27582,0.373765,2.19023
23.9519,1.7426,0.871301,1.27484,0.373841,2.19023
24.0025,2.35438,1.17719,1.2746,0.373419,2.19023
24.0531,2.97856,1.48928,1.27512,0.373117,2.19023
24.1032,3.11589,1.55795,1.2758,0.372925,2.19023
24.1523,2.19989,1.09994,1.27538,0.372576,2.19023
24.2019,1.69015,0.845075,1.27435,0.372724,2.19023
24.2522,1.94168,0.97084,1.27362,0.372573,2.19023
24.3027,2.59256,1.29628,1.27367,0.37213,2.19023
24.354,3.85928,1.92964,1.27524,0.373059,2.19023
24.4034,3.28088,1.64044,1.2761,0.373039,2.19023
24.4524,2.27571,1.13785,1.27578,0.372658,2.19023
24.5019,1.75381,0.876904,1.27483,0.372721,2.19023
24.5519,1.7314,0.865698,1.27387,0.372809,2.19023
24.6041,3.96276,1.98138,1.27553,0.373945,2.19023
24.653,2.83003,1.41501,1.27586,0.373567,2.19023
24.7025,2.36297,1.18148,1.27564,0.373157,2.19023
24.7522,1.99676,0.998378,1.27499,0.372961,2.19023
24.8018,1.73593,0.867963,1.27404,0.373043,2.19023
24.8519,1.76263,0.881314,1.27313,0.373089,2.19023
24.903,2.85697,1.42848,1.27349,0.372731,2.19023
24.9537,3.46994,1.73497,1.27456,0.372959,2.19023
25.0032,3.10016,1.55008,1.27519,0.372763,2.19023
25.0526,2.45166,1.22583,1.27508,0.372341,2.19023
25.1019,1.73712,0.868559,1.27415,0.372422,2.19023
25.152,1.75834,0.879169,1.27324,0.372474,2.19023
25.2043,4.17399,2.087,1.2751,0.374074,2.19023
25.2534,3.23272,1.61636,1.27588,0.374001,2.19023
25.3029,2.76399,1.38199,1.27612,0.373609,2.19023
25.3526,2.4519,1.22595,1.27601,0.373192,2.19023
25.4018,1.755,0.8775,1.27511,0.37325,2.19023
25.4519,1.73616,0.868082,1.27418,0.373329,2.19023
25.5041,3.97587,1.98793,1.2758,0.374443,2.19023
25.5537,3.50666,1.75333,1.27687,0.374705,2.19023
25.6025,2.35176,1.17588,1.27664,0.374315,2.19023
25.6518,1.75285,0.876427,1.27575,0.374374,2.19023
25.702,1.85394,0.926971,1.27497,0.374317,2.19023
25.7525,2.34628,1.17314,1.27474,0.37393,2.19023
25.8039,3.71766,1.85883,1.27604,0.374527,2.19023
25.8531,2.87294,1.43647,1.2764,0.374187,2.19023
25.9025,2.25401,1.127,1.27607,0.373838,2.19023
25.952,1.80984,0.904918,1.27524,0.373831,2.19023
